file;numAnyError;numSyntaxError;numReferenceError;criticalErrors;totalTypeError;comment
drivers/ata/pata_opti;0;0;0;0;0;
drivers/ata/pata_optidma;0;0;0;0;0;
drivers/ata/pata_pcmcia;0;0;0;0;0;
drivers/ata/pata_pdc2027x;0;0;0;0;0;
drivers/ata/pata_pdc202xx_old;0;0;0;0;0;
drivers/ata/pata_piccolo;0;0;0;0;0;
drivers/ata/pata_platform;0;0;0;0;0;
drivers/ata/pata_qdi;0;0;0;0;0;
drivers/ata/pata_radisys;0;0;0;0;0;
drivers/ata/pata_rdc;0;0;0;0;0;
drivers/ata/pata_rz1000;0;0;0;0;0;
drivers/ata/pata_sc1200;0;0;0;0;0;
drivers/ata/pata_sch;0;0;0;0;0;
drivers/ata/pata_serverworks;0;0;0;0;0;
drivers/ata/pata_sil680;0;0;0;0;0;
drivers/ata/pata_sis;0;0;0;0;0;
drivers/ata/pata_sl82c105;0;0;0;0;0;
drivers/ata/pata_triflex;0;0;0;0;0;
drivers/ata/pata_via;0;0;0;0;0;
drivers/ata/pata_winbond;0;0;0;0;0;
drivers/ata/pdc_adma;0;0;0;0;0;
drivers/ata/sata_inic162x;0;0;0;0;0;
drivers/ata/sata_mv;0;0;0;0;0;
drivers/ata/sata_nv;0;0;0;0;0;
drivers/ata/sata_promise;0;0;0;0;0;
drivers/ata/sata_qstor;0;0;0;0;0;
drivers/ata/sata_sil;0;0;0;0;0;
drivers/ata/sata_sil24;0;0;0;0;0;
drivers/ata/sata_sis;0;0;0;0;0;
drivers/ata/sata_svw;0;0;0;0;0;
drivers/ata/sata_sx4;0;0;0;0;0;
drivers/ata/sata_uli;0;0;0;0;0;
drivers/ata/sata_via;0;0;0;0;0;
drivers/ata/sata_vsc;0;0;0;0;0;
drivers/atm/adummy;0;0;0;0;0;
drivers/atm/ambassador;0;0;0;0;0;
drivers/atm/atmtcp;0;0;0;0;0;
drivers/atm/eni;0;0;0;0;0;
drivers/atm/firestream;0;0;0;0;0;
drivers/atm/fore200e;0;0;0;0;0;
drivers/atm/he;0;0;0;0;0;
drivers/atm/horizon;0;0;0;0;0;
drivers/atm/idt77105;0;0;0;0;0;
drivers/atm/idt77252;0;0;0;0;0;
drivers/atm/iphase;0;0;0;0;0;
drivers/atm/lanai;0;0;0;0;0;
drivers/atm/nicstar;0;0;0;0;0;
drivers/atm/solos-pci;0;0;0;0;0;
drivers/atm/suni;0;0;0;0;0;
drivers/atm/uPD98402;0;0;0;0;0;
drivers/atm/zatm;0;0;0;0;0;
drivers/auxdisplay/cfag12864b;0;0;0;0;0;
drivers/auxdisplay/cfag12864bfb;0;0;0;0;0;
drivers/auxdisplay/ks0108;0;0;0;0;0;
drivers/base/attribute_container;0;0;0;0;0;
drivers/base/bus;0;0;0;0;0;
drivers/base/class;0;0;0;0;0;
drivers/base/core;0;0;0;0;0;
drivers/base/cpu;0;0;0;0;0;
drivers/base/dd;0;0;0;0;0;
drivers/base/devres;0;0;0;0;0;
drivers/base/devtmpfs;0;0;0;0;0;
drivers/base/dma-coherent;0;0;0;0;0;
drivers/base/dma-mapping;;;;;;.c.xml file not found
drivers/base/driver;0;0;0;0;0;
drivers/base/firmware;0;0;0;0;0;
drivers/base/firmware_class;0;0;0;0;0;
drivers/base/hypervisor;0;0;0;0;0;
drivers/base/init;0;0;0;0;0;
drivers/base/iommu;0;0;0;0;0;
drivers/base/isa;0;0;0;0;0;
drivers/base/map;0;0;0;0;0;
drivers/base/memory;0;0;0;0;0;
drivers/base/module;0;0;0;0;0;
drivers/base/node;0;0;0;0;0;
drivers/base/platform;0;0;0;0;0;
drivers/base/power/main;0;0;0;0;0;
drivers/base/power/runtime;0;0;0;0;0;
drivers/base/power/sysfs;0;0;0;0;0;
drivers/base/power/trace;0;0;0;0;0;
drivers/base/sys;0;0;0;0;0;
drivers/base/topology;0;0;0;0;0;
drivers/base/transport_class;0;0;0;0;0;
drivers/block/DAC960;0;0;0;0;0;
drivers/block/aoe/aoeblk;0;0;0;0;0;
drivers/block/aoe/aoechr;0;0;0;0;0;
drivers/block/aoe/aoecmd;0;0;0;0;0;
drivers/block/aoe/aoedev;0;0;0;0;0;
drivers/block/aoe/aoemain;0;0;0;0;0;
drivers/block/aoe/aoenet;0;0;0;0;0;
drivers/block/brd;0;0;0;0;0;
drivers/block/cciss;0;0;0;0;0;
drivers/block/cpqarray;0;0;0;0;0;
drivers/block/cryptoloop;0;0;0;0;0;
drivers/block/drbd/drbd_actlog;0;0;0;0;0;
drivers/block/drbd/drbd_bitmap;0;0;0;0;0;
drivers/block/drbd/drbd_main;0;0;0;0;0;
drivers/block/drbd/drbd_nl;0;0;0;0;0;
drivers/block/drbd/drbd_proc;0;0;0;0;0;
drivers/block/drbd/drbd_receiver;0;0;0;0;0;
drivers/block/drbd/drbd_req;0;0;0;0;0;
drivers/block/drbd/drbd_strings;0;0;0;0;0;
drivers/block/drbd/drbd_worker;0;0;0;0;0;
drivers/block/floppy;0;0;0;0;0;
drivers/block/hd;0;0;0;0;0;
drivers/block/loop;0;0;0;0;0;
drivers/block/nbd;0;0;0;0;0;
drivers/block/osdblk;0;0;0;0;0;
drivers/block/paride/aten;0;0;0;0;0;
drivers/block/paride/bpck;0;0;0;0;0;
drivers/block/paride/bpck6;0;0;0;0;0;
drivers/block/paride/comm;0;0;0;0;0;
drivers/block/paride/dstr;0;0;0;0;0;
drivers/block/paride/epat;0;0;0;0;0;
drivers/block/paride/epia;0;0;0;0;0;
drivers/block/paride/fit2;0;0;0;0;0;
drivers/block/paride/fit3;0;0;0;0;0;
drivers/block/paride/friq;0;0;0;0;0;
drivers/block/paride/frpw;0;0;0;0;0;
drivers/block/paride/kbic;0;0;0;0;0;
drivers/block/paride/ktti;0;0;0;0;0;
drivers/block/paride/on20;0;0;0;0;0;
drivers/block/paride/on26;0;0;0;0;0;
drivers/block/paride/paride;0;0;0;0;0;
drivers/block/paride/pcd;0;0;0;0;0;
drivers/block/paride/pd;0;0;0;0;0;
drivers/block/paride/pf;0;0;0;0;0;
drivers/block/paride/pg;0;0;0;0;0;
drivers/block/paride/pt;0;0;0;0;0;
drivers/block/pktcdvd;0;0;0;0;0;
drivers/block/sx8;0;0;0;0;0;
drivers/block/ub;0;0;0;0;0;
drivers/block/umem;0;0;0;0;0;
drivers/block/virtio_blk;0;0;0;0;0;
drivers/block/xd;0;0;0;0;0;
drivers/block/xen-blkfront;1;1;0;0;0;
drivers/bluetooth/ath3k;0;0;0;0;0;
drivers/bluetooth/bcm203x;0;0;0;0;0;
drivers/bluetooth/bfusb;0;0;0;0;0;
drivers/bluetooth/bluecard_cs;0;0;0;0;0;
drivers/bluetooth/bpa10x;0;0;0;0;0;
drivers/bluetooth/bt3c_cs;0;0;0;0;0;
drivers/bluetooth/btmrvl_debugfs;0;0;0;0;0;
drivers/bluetooth/btmrvl_main;0;0;0;0;0;
drivers/bluetooth/btmrvl_sdio;0;0;0;0;0;
drivers/bluetooth/btsdio;0;0;0;0;0;
drivers/bluetooth/btuart_cs;0;0;0;0;0;
drivers/bluetooth/btusb;0;0;0;0;0;
drivers/bluetooth/dtl1_cs;0;0;0;0;0;
drivers/bluetooth/hci_bcsp;0;0;0;0;0;
drivers/bluetooth/hci_h4;0;0;0;0;0;
drivers/bluetooth/hci_ldisc;0;0;0;0;0;
drivers/bluetooth/hci_ll;0;0;0;0;0;
drivers/bluetooth/hci_vhci;0;0;0;0;0;
drivers/cdrom/cdrom;0;0;0;0;0;
drivers/char/agp/ali-agp;0;0;0;0;0;
drivers/char/agp/amd-k7-agp;0;0;0;0;0;
drivers/char/agp/amd64-agp;0;0;0;0;0;
drivers/char/agp/ati-agp;0;0;0;0;0;
drivers/char/agp/backend;0;0;0;0;0;
drivers/char/agp/efficeon-agp;0;0;0;0;0;
drivers/char/agp/frontend;0;0;0;0;0;
drivers/char/agp/generic;0;0;0;0;0;
drivers/char/agp/intel-agp;0;0;0;0;0;
drivers/char/agp/isoch;0;0;0;0;0;
drivers/char/agp/nvidia-agp;0;0;0;0;0;
drivers/char/agp/sis-agp;0;0;0;0;0;
drivers/char/agp/sworks-agp;0;0;0;0;0;
drivers/char/agp/via-agp;0;0;0;0;0;
drivers/char/applicom;0;0;0;0;0;
drivers/char/consolemap;0;0;0;0;0;
drivers/char/cs5535_gpio;0;0;0;0;0;
drivers/char/cyclades;0;0;0;0;0;
drivers/char/dtlk;0;0;0;0;0;
drivers/char/epca;0;0;0;0;0;
drivers/char/genrtc;0;0;0;0;0;
drivers/char/hangcheck-timer;0;0;0;0;0;
drivers/char/hpet;0;0;0;0;0;
drivers/char/hvc_console;0;0;0;0;0;
drivers/char/hvc_irq;0;0;0;0;0;
drivers/char/hvc_xen;1;1;0;0;0;
drivers/char/hw_random/amd-rng;0;0;0;0;0;
drivers/char/hw_random/core;0;0;0;0;0;
drivers/char/hw_random/geode-rng;0;0;0;0;0;
drivers/char/hw_random/intel-rng;0;0;0;0;0;
drivers/char/hw_random/timeriomem-rng;0;0;0;0;0;
drivers/char/hw_random/via-rng;0;0;0;0;0;
drivers/char/hw_random/virtio-rng;0;0;0;0;0;
drivers/char/i8k;0;0;0;0;0;
drivers/char/ip2/ip2main;0;0;0;0;0;
drivers/char/ipmi/ipmi_bt_sm;0;0;0;0;0;
drivers/char/ipmi/ipmi_devintf;0;0;0;0;0;
drivers/char/ipmi/ipmi_kcs_sm;0;0;0;0;0;
drivers/char/ipmi/ipmi_msghandler;0;0;0;0;0;
drivers/char/ipmi/ipmi_poweroff;0;0;0;0;0;
drivers/char/ipmi/ipmi_si_intf;0;0;0;0;0;
drivers/char/ipmi/ipmi_smic_sm;0;0;0;0;0;
drivers/char/ipmi/ipmi_watchdog;0;0;0;0;0;
drivers/char/isicom;0;0;0;0;0;
drivers/char/istallion;0;0;0;0;0;
drivers/char/keyboard;0;0;0;0;0;
drivers/char/lp;0;0;0;0;0;
drivers/char/mem;0;0;0;0;0;
drivers/char/misc;0;0;0;0;0;
drivers/char/moxa;0;0;0;0;0;
drivers/char/mwave/3780i;0;0;0;0;0;
drivers/char/mwave/mwavedd;0;0;0;0;0;
drivers/char/mwave/smapi;0;0;0;0;0;
drivers/char/mwave/tp3780i;0;0;0;0;0;
drivers/char/mxser;0;0;0;0;0;
drivers/char/n_hdlc;0;0;0;0;0;
drivers/char/n_r3964;0;0;0;0;0;
drivers/char/n_tty;0;0;0;0;0;
drivers/char/nozomi;0;0;0;0;0;
drivers/char/nsc_gpio;0;0;0;0;0;
drivers/char/nvram;0;0;0;0;0;
drivers/char/pc8736x_gpio;0;0;0;0;0;
drivers/char/pcmcia/cm4000_cs;0;0;0;0;0;
drivers/char/pcmcia/cm4040_cs;0;0;0;0;0;
drivers/char/pcmcia/ipwireless/hardware;0;0;0;0;0;
drivers/char/pcmcia/ipwireless/main;0;0;0;0;0;
drivers/char/pcmcia/ipwireless/network;0;0;0;0;0;
drivers/char/pcmcia/ipwireless/tty;0;0;0;0;0;
drivers/char/pcmcia/synclink_cs;0;0;0;0;0;
drivers/char/ppdev;0;0;0;0;0;
drivers/char/pty;0;0;0;0;0;
drivers/char/random;0;0;0;0;0;dont know, expression level type problem
drivers/char/raw;0;0;0;0;0;
drivers/char/riscom8;0;0;0;0;0;
drivers/char/rocket;0;0;0;0;0;
drivers/char/rtc;0;0;0;0;0;
drivers/char/scx200_gpio;0;0;0;0;0;
drivers/char/selection;0;0;0;0;0;
drivers/char/sonypi;0;0;0;0;0;
drivers/char/specialix;0;0;0;0;0;
drivers/char/stallion;0;0;0;0;0;
drivers/char/synclink;0;0;0;0;0;
drivers/char/synclink_gt;0;0;0;0;0;
drivers/char/synclinkmp;0;0;0;0;0;
drivers/char/sysrq;0;0;0;0;0;
drivers/char/tlclk;0;0;0;0;0;
drivers/char/toshiba;0;0;0;0;0;
drivers/char/tpm/tpm;0;0;0;0;0;
drivers/char/tpm/tpm_atmel;0;0;0;0;0;
drivers/char/tpm/tpm_bios;0;0;0;0;0;
drivers/char/tpm/tpm_infineon;0;0;0;0;0;
drivers/char/tpm/tpm_nsc;0;0;0;0;0;
drivers/char/tpm/tpm_tis;0;0;0;0;0;
drivers/char/tty_audit;0;0;0;0;0;
drivers/char/tty_buffer;2;0;0;0;2;expression level type error as before
drivers/char/tty_io;0;0;0;0;0;
drivers/char/tty_ioctl;0;0;0;0;0;
drivers/char/tty_ldisc;0;0;0;0;0;
drivers/char/tty_port;0;0;0;0;0;
drivers/char/vc_screen;0;0;0;0;0;
drivers/char/virtio_console;0;0;0;0;0;
drivers/char/vt;0;0;0;0;0;
drivers/char/vt_ioctl;0;0;0;0;0;
drivers/clocksource/acpi_pm;;;;;;.c.xml file not found
drivers/clocksource/cs5535-clockevt;;;;;;.c.xml file not found
drivers/clocksource/scx200_hrt;;;;;;.c.xml file not found
drivers/connector/cn_proc;0;0;0;0;0;
drivers/connector/cn_queue;0;0;0;0;0;
drivers/connector/connector;0;0;0;0;0;
drivers/cpufreq/cpufreq;0;0;0;0;0;
drivers/cpufreq/cpufreq_conservative;0;0;0;0;0;
drivers/cpufreq/cpufreq_ondemand;0;0;0;0;0;
drivers/cpufreq/cpufreq_performance;0;0;0;0;0;
drivers/cpufreq/cpufreq_powersave;0;0;0;0;0;
drivers/cpufreq/cpufreq_stats;0;0;0;0;0;
drivers/cpufreq/cpufreq_userspace;0;0;0;0;0;
drivers/cpufreq/freq_table;0;0;0;0;0;
drivers/cpuidle/cpuidle;0;0;0;0;0;
drivers/cpuidle/driver;0;0;0;0;0;
drivers/cpuidle/governor;0;0;0;0;0;
drivers/cpuidle/governors/ladder;0;0;0;0;0;
drivers/cpuidle/governors/menu;0;0;0;0;0;
drivers/cpuidle/sysfs;0;0;0;0;0;
drivers/crypto/geode-aes;0;0;0;0;0;
drivers/crypto/hifn_795x;0;0;0;0;0;
drivers/crypto/padlock-aes;0;0;0;0;0;
drivers/crypto/padlock-sha;0;0;0;0;0;
drivers/dca/dca-core;0;0;0;0;0;
drivers/dca/dca-sysfs;0;0;0;0;0;
drivers/dma/dmaengine;0;0;0;0;0;
drivers/dma/dmatest;0;0;0;0;0;
drivers/dma/ioat/dca;0;0;0;0;0;
drivers/dma/ioat/dma;0;0;0;0;0;
drivers/dma/ioat/dma_v2;0;0;0;0;0;
drivers/dma/ioat/dma_v3;0;0;0;0;0;
drivers/dma/ioat/pci;0;0;0;0;0;
drivers/dma/iovlock;0;0;0;0;0;
drivers/edac/amd76x_edac;0;0;0;0;0;
drivers/edac/e752x_edac;0;0;0;0;0;
drivers/edac/e7xxx_edac;0;0;0;0;0;
drivers/edac/edac_device;0;0;0;0;0;
drivers/edac/edac_device_sysfs;0;0;0;0;0;
drivers/edac/edac_mc;0;0;0;0;0;
drivers/edac/edac_mc_sysfs;0;0;0;0;0;
drivers/edac/edac_mce_amd;0;0;0;0;0;
drivers/edac/edac_module;0;0;0;0;0;
drivers/edac/edac_pci;0;0;0;0;0;
drivers/edac/edac_pci_sysfs;0;0;0;0;0;
drivers/edac/edac_stub;0;0;0;0;0;
drivers/edac/i3000_edac;0;0;0;0;0;
drivers/edac/i3200_edac;0;0;0;0;0;
drivers/edac/i5000_edac;0;0;0;0;0;
drivers/edac/i5100_edac;0;0;0;0;0;
drivers/edac/i5400_edac;0;0;0;0;0;
drivers/edac/i82860_edac;0;0;0;0;0;
drivers/edac/i82875p_edac;0;0;0;0;0;
drivers/edac/i82975x_edac;0;0;0;0;0;
drivers/edac/r82600_edac;0;0;0;0;0;
drivers/edac/x38_edac;0;0;0;0;0;
drivers/firewire/core-card;0;0;0;0;0;
drivers/firewire/core-cdev;0;0;0;0;0;
drivers/firewire/core-device;0;0;0;0;0;
drivers/firewire/core-iso;0;0;0;0;0;
drivers/firewire/core-topology;0;0;0;0;0;
drivers/firewire/core-transaction;0;0;0;0;0;
drivers/firewire/net;0;0;0;0;0;
drivers/firewire/ohci;0;0;0;0;0;
drivers/firewire/sbp2;0;0;0;0;0;
drivers/firmware/dcdbas;0;0;0;0;0;
drivers/firmware/dell_rbu;0;0;0;0;0;
drivers/firmware/dmi-id;0;0;0;0;0;
drivers/firmware/dmi_scan;0;0;0;0;0;
drivers/firmware/edd;0;0;0;0;0;
drivers/firmware/efivars;0;0;0;0;0;
drivers/firmware/iscsi_ibft;0;0;0;0;0;
drivers/firmware/iscsi_ibft_find;0;0;0;0;0;
drivers/firmware/memmap;0;0;0;0;0;
drivers/gpio/adp5520-gpio;0;0;0;0;0;
drivers/gpio/adp5588-gpio;0;0;0;0;0;
drivers/gpio/bt8xxgpio;0;0;0;0;0;
drivers/gpio/cs5535-gpio;0;0;0;0;0;
drivers/gpio/gpiolib;0;0;0;0;0;
drivers/gpio/langwell_gpio;0;0;0;0;0;
drivers/gpio/max7301;0;0;0;0;0;
drivers/gpio/max732x;0;0;0;0;0;
drivers/gpio/mc33880;0;0;0;0;0;
drivers/gpio/mcp23s08;0;0;0;0;0;
drivers/gpio/pca953x;0;0;0;0;0;
drivers/gpio/pcf857x;0;0;0;0;0;
drivers/gpio/twl4030-gpio;0;0;0;0;0;
drivers/gpio/ucb1400_gpio;0;0;0;0;0;
drivers/gpio/wm831x-gpio;0;0;0;0;0;
drivers/gpu/drm/ati_pcigart;0;0;0;0;0;
drivers/gpu/drm/drm_agpsupport;0;0;0;0;0;
drivers/gpu/drm/drm_auth;0;0;0;0;0;
drivers/gpu/drm/drm_bufs;0;0;0;0;0;
drivers/gpu/drm/drm_cache;0;0;0;0;0;
drivers/gpu/drm/drm_context;0;0;0;0;0;
drivers/gpu/drm/drm_crtc;0;0;0;0;0;
drivers/gpu/drm/drm_crtc_helper;0;0;0;0;0;
drivers/gpu/drm/drm_debugfs;0;0;0;0;0;
drivers/gpu/drm/drm_dma;0;0;0;0;0;
drivers/gpu/drm/drm_dp_i2c_helper;0;0;0;0;0;
drivers/gpu/drm/drm_drawable;0;0;0;0;0;
drivers/gpu/drm/drm_drv;0;0;0;0;0;
drivers/gpu/drm/drm_edid;0;0;0;0;0;
drivers/gpu/drm/drm_encoder_slave;0;0;0;0;0;
drivers/gpu/drm/drm_fb_helper;0;0;0;0;0;
drivers/gpu/drm/drm_fops;0;0;0;0;0;
drivers/gpu/drm/drm_gem;0;0;0;0;0;
drivers/gpu/drm/drm_hashtab;0;0;0;0;0;
drivers/gpu/drm/drm_info;0;0;0;0;0;
drivers/gpu/drm/drm_ioctl;0;0;0;0;0;
drivers/gpu/drm/drm_irq;0;0;0;0;0;
drivers/gpu/drm/drm_lock;0;0;0;0;0;
drivers/gpu/drm/drm_memory;0;0;0;0;0;
drivers/gpu/drm/drm_mm;0;0;0;0;0;
drivers/gpu/drm/drm_modes;0;0;0;0;0;
drivers/gpu/drm/drm_pci;0;0;0;0;0;
drivers/gpu/drm/drm_proc;0;0;0;0;0;
drivers/gpu/drm/drm_scatter;0;0;0;0;0;
drivers/gpu/drm/drm_sman;0;0;0;0;0;
drivers/gpu/drm/drm_stub;0;0;0;0;0;
drivers/gpu/drm/drm_sysfs;0;0;0;0;0;
drivers/gpu/drm/drm_vm;0;0;0;0;0;
drivers/gpu/drm/i2c/ch7006_drv;0;0;0;0;0;
drivers/gpu/drm/i2c/ch7006_mode;0;0;0;0;0;
drivers/gpu/drm/i810/i810_dma;0;0;0;0;0;
drivers/gpu/drm/i810/i810_drv;0;0;0;0;0;
drivers/gpu/drm/i830/i830_dma;0;0;0;0;0;
drivers/gpu/drm/i830/i830_drv;0;0;0;0;0;
drivers/gpu/drm/i830/i830_irq;0;0;0;0;0;
drivers/gpu/drm/i915/dvo_ch7017;0;0;0;0;0;
drivers/gpu/drm/i915/dvo_ch7xxx;0;0;0;0;0;
drivers/gpu/drm/i915/dvo_ivch;0;0;0;0;0;
drivers/gpu/drm/i915/dvo_sil164;0;0;0;0;0;
drivers/gpu/drm/i915/dvo_tfp410;0;0;0;0;0;
drivers/gpu/drm/i915/i915_debugfs;0;0;0;0;0;
drivers/gpu/drm/i915/i915_dma;0;0;0;0;0;
drivers/gpu/drm/i915/i915_drv;0;0;0;0;0;
drivers/gpu/drm/i915/i915_gem;0;0;0;0;0;
drivers/gpu/drm/i915/i915_gem_debug;0;0;0;0;0;
drivers/gpu/drm/i915/i915_gem_tiling;0;0;0;0;0;
drivers/gpu/drm/i915/i915_irq;0;0;0;0;0;
drivers/gpu/drm/i915/i915_mem;0;0;0;0;0;
drivers/gpu/drm/i915/i915_opregion;0;0;0;0;0;
drivers/gpu/drm/i915/i915_suspend;0;0;0;0;0;
drivers/gpu/drm/i915/i915_trace_points;0;0;0;0;0;
drivers/gpu/drm/i915/intel_bios;0;0;0;0;0;
drivers/gpu/drm/i915/intel_crt;0;0;0;0;0;
drivers/gpu/drm/i915/intel_display;0;0;0;0;0;
drivers/gpu/drm/i915/intel_dp;0;0;0;0;0;
drivers/gpu/drm/i915/intel_dvo;0;0;0;0;0;
drivers/gpu/drm/i915/intel_fb;0;0;0;0;0;
drivers/gpu/drm/i915/intel_hdmi;0;0;0;0;0;
drivers/gpu/drm/i915/intel_i2c;0;0;0;0;0;
drivers/gpu/drm/i915/intel_lvds;0;0;0;0;0;
drivers/gpu/drm/i915/intel_modes;0;0;0;0;0;
drivers/gpu/drm/i915/intel_overlay;0;0;0;0;0;
drivers/gpu/drm/i915/intel_sdvo;0;0;0;0;0;
drivers/gpu/drm/i915/intel_tv;0;0;0;0;0;
drivers/gpu/drm/mga/mga_dma;0;0;0;0;0;
drivers/gpu/drm/mga/mga_drv;0;0;0;0;0;
drivers/gpu/drm/mga/mga_irq;0;0;0;0;0;
drivers/gpu/drm/mga/mga_state;0;0;0;0;0;
drivers/gpu/drm/mga/mga_warp;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_acpi;0;0;0;0;0;crazy nested structs, scoping problem
drivers/gpu/drm/nouveau/nouveau_backlight;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_bios;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_bo;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_calc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_channel;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_connector;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_debugfs;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_display;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_dma;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_dp;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_drv;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_fbcon;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_fence;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_gem;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_grctx;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_hw;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_i2c;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_irq;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_mem;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_notifier;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_object;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_sgdma;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_state;0;0;0;0;0;
drivers/gpu/drm/nouveau/nouveau_ttm;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_crtc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_cursor;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_dac;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_dfp;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_display;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_fb;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_fbcon;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_fifo;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_graph;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_instmem;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_mc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_timer;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv04_tv;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv10_fb;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv10_fifo;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv10_graph;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv17_gpio;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv17_tv;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv17_tv_modes;1;0;0;0;1;not sure whether typechef incorrectly determines different types or whether this is really an implementation problem
drivers/gpu/drm/nouveau/nv20_graph;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv40_fb;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv40_fifo;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv40_graph;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv40_grctx;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv40_mc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_crtc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_cursor;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_dac;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_display;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_fbcon;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_fifo;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_graph;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_instmem;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_mc;0;0;0;0;0;
drivers/gpu/drm/nouveau/nv50_sor;0;0;0;0;0;
drivers/gpu/drm/r128/r128_cce;0;0;0;0;0;
drivers/gpu/drm/r128/r128_drv;0;0;0;0;0;
drivers/gpu/drm/r128/r128_irq;0;0;0;0;0;
drivers/gpu/drm/r128/r128_state;0;0;0;0;0;
drivers/gpu/drm/radeon/atom;0;0;0;0;0;
drivers/gpu/drm/radeon/atombios_crtc;0;0;0;0;0;
drivers/gpu/drm/radeon/atombios_dp;0;0;0;0;0;
drivers/gpu/drm/radeon/r300_cmdbuf;0;0;0;0;0;
drivers/gpu/drm/radeon/r520;0;0;0;0;0;
drivers/gpu/drm/radeon/r600;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_audio;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_blit;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_blit_kms;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_blit_shaders;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_cp;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_cs;0;0;0;0;0;
drivers/gpu/drm/radeon/r600_hdmi;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_agp;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_atombios;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_benchmark;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_bios;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_clocks;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_combios;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_connectors;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_cp;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_cs;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_cursor;0;0;0;0;0;
drivers/gpu/drm/radeon/radeon_device;0;0;0;0;0;
