drivers/gpu/drm/drm_modes;6511;31038;10424;118;0;0;1825;11190;2493;83;0;0;0;0
drivers/gpu/drm/drm_pci;6890;28967;10155;127;0;0;1446;15019;3109;103;0;0;0;0
drivers/gpu/drm/drm_proc;6862;30160;10965;114;0;0;1151;11191;2340;97;0;0;0;0
drivers/gpu/drm/drm_scatter;6493;30055;10179;118;0;0;1693;10819;2515;86;0;0;0;0
drivers/gpu/drm/drm_sman;7114;31011;9932;107;0;0;1280;12203;2400;99;0;0;0;0
drivers/gpu/drm/drm_stub;6501;26783;9385;142;0;0;2272;14049;2894;115;0;0;1;1
drivers/gpu/drm/drm_sysfs;6517;29711;11447;122;0;0;1153;11781;2338;98;0;0;0;0
drivers/gpu/drm/drm_vm;7139;30248;10326;152;0;0;1708;11181;2413;93;0;0;0;0
drivers/gpu/drm/i2c/ch7006_drv;7376;30891;9843;109;0;0;1349;15043;2961;191;0;0;0;0
drivers/gpu/drm/i2c/ch7006_mode;6572;30908;10502;120;0;0;1215;11926;2448;104;0;0;0;0
drivers/gpu/drm/i810/i810_dma;6887;31708;9897;106;0;0;1743;11507;2610;98;0;0;0;0
drivers/gpu/drm/i810/i810_drv;6786;30600;10091;122;0;0;1253;11123;2292;109;0;0;0;0
drivers/gpu/drm/i830/i830_dma;6751;31508;10443;135;0;0;2229;15617;3696;274;0;0;0;0
drivers/gpu/drm/i830/i830_drv;7441;29525;9997;111;0;0;1035;11152;2592;131;0;0;0;0
drivers/gpu/drm/i830/i830_irq;6586;29960;10317;105;0;0;1604;10333;2312;129;0;0;0;0
drivers/gpu/drm/i915/dvo_ch7017;6282;26273;9223;138;0;0;1209;12076;2573;109;0;0;0;0
drivers/gpu/drm/i915/dvo_ch7xxx;6093;25522;9342;134;0;0;1623;15190;3048;121;0;0;0;0
drivers/gpu/drm/i915/dvo_ivch;6230;25321;10173;130;0;0;1014;11733;2381;92;0;0;0;0
drivers/gpu/drm/i915/dvo_sil164;6034;24721;10590;142;0;0;1175;11297;2459;111;0;0;0;0
drivers/gpu/drm/i915/dvo_tfp410;6637;24683;9718;112;0;0;2228;14343;2857;120;0;0;0;0
drivers/gpu/drm/i915/i915_debugfs;7126;31257;10946;110;0;0;1183;12355;2525;79;0;0;0;0
drivers/gpu/drm/i915/i915_dma;6956;31789;10139;170;0;0;1152;13028;2534;128;0;0;0;0
drivers/gpu/drm/i915/i915_drv;6687;31469;9956;106;0;0;1036;12429;2513;81;0;0;0;0
drivers/gpu/drm/i915/i915_gem;7458;32910;11000;166;0;0;2658;16496;3877;203;0;0;0;0
drivers/gpu/drm/i915/i915_gem_debug;7339;29513;10231;122;0;0;1166;11592;2361;85;0;0;0;0
drivers/gpu/drm/i915/i915_gem_tiling;10429;49357;15868;159;0;0;1509;12271;2678;124;0;0;0;0
drivers/gpu/drm/i915/i915_irq;7549;30063;10458;139;0;0;1489;11953;2553;81;0;0;0;0
drivers/gpu/drm/i915/i915_mem;7130;30739;10309;147;0;0;1414;14821;3302;99;0;0;0;0
drivers/gpu/drm/i915/i915_opregion;10746;24780;9590;103;0;0;1188;12459;2479;93;0;0;0;0
drivers/gpu/drm/i915/i915_suspend;6852;31441;10079;158;0;0;1113;12313;2426;81;0;0;0;0
drivers/gpu/drm/i915/i915_trace_points;7660;36411;10965;127;0;0;1747;18112;3344;102;0;0;0;0
drivers/gpu/drm/i915/intel_bios;7015;31108;9910;115;0;0;1035;12047;2496;116;0;0;0;0
drivers/gpu/drm/i915/intel_crt;6435;25058;8857;126;0;0;1022;11982;2484;83;0;0;0;0
drivers/gpu/drm/i915/intel_display;6302;27225;10351;142;0;0;1141;13614;2719;137;0;0;0;0
drivers/gpu/drm/i915/intel_dp;6394;25534;10400;114;0;0;1685;14860;3228;81;0;0;0;0
drivers/gpu/drm/i915/intel_dvo;6447;24797;10228;114;0;0;1066;11689;2322;78;0;0;0;0
drivers/gpu/drm/i915/intel_fb;5949;26511;9410;105;0;0;1164;12240;2451;110;0;0;0;0
drivers/gpu/drm/i915/intel_hdmi;6273;25251;9062;102;0;0;1538;11049;3027;93;0;0;0;0
drivers/gpu/drm/i915/intel_i2c;6279;25379;9444;110;0;0;1600;14465;3463;158;0;0;0;0
drivers/gpu/drm/i915/intel_lvds;6538;27723;12545;141;0;0;1824;11763;2819;105;0;0;0;0
drivers/gpu/drm/i915/intel_modes;6193;25264;9258;102;0;0;1566;10569;2675;107;0;0;0;0
drivers/gpu/drm/i915/intel_overlay;6741;30747;9918;121;0;0;1968;15241;2856;148;0;0;0;0
drivers/gpu/drm/i915/intel_sdvo;6078;26840;9302;119;0;0;1793;12814;2724;120;0;0;0;0
drivers/gpu/drm/i915/intel_tv;6893;31531;10061;112;0;0;1301;11776;2459;159;0;0;0;0
drivers/gpu/drm/mga/mga_dma;7176;30466;9942;116;0;0;2294;13601;3442;82;0;0;0;0
drivers/gpu/drm/mga/mga_drv;6549;30445;9835;109;0;0;1588;11232;2781;122;0;0;0;0
drivers/gpu/drm/mga/mga_irq;7341;29313;9741;125;0;0;1124;10959;2436;94;0;0;0;0
drivers/gpu/drm/mga/mga_state;6790;31800;9890;108;0;0;1740;12962;2757;108;0;0;0;0
drivers/gpu/drm/mga/mga_warp;6664;30158;9903;110;0;0;1204;11557;2354;107;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_acpi;6452;25246;8257;323;0;0;2157;13901;4234;120;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_backlight;6700;31488;9977;106;0;0;1064;11711;2479;119;0;0;0;2
drivers/gpu/drm/nouveau/nouveau_bios;6829;32902;10541;130;0;0;1272;13272;2945;145;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_bo;7329;30666;9696;118;0;0;1552;15702;3214;99;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_calc;6964;31057;10211;114;0;0;1193;12657;2491;83;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_channel;7069;30239;9777;108;0;0;1653;11653;2645;98;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_connector;7046;31824;13068;115;0;0;2198;14143;3167;105;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_debugfs;7012;29956;10276;116;0;0;1302;11852;2333;118;0;0;0;4
drivers/gpu/drm/nouveau/nouveau_display;6426;31015;10366;109;0;0;1142;11786;2405;113;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_dma;6556;31169;9852;127;0;0;1896;13420;3150;89;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_dp;7430;29893;10829;135;0;0;1406;11976;2513;103;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_drv;7095;32053;11143;143;0;0;1166;11863;2523;93;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_fbcon;6218;28951;9670;118;0;0;1172;11636;2204;80;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_fence;7349;34333;10773;151;0;0;1528;14898;3639;107;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_gem;7713;34417;11103;138;0;0;1092;12056;2726;93;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_grctx;7074;33078;10919;142;0;0;1154;11921;2478;89;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_hw;7934;33433;10765;111;0;0;1077;12301;2422;118;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_i2c;7689;32768;10041;136;0;0;1459;15212;3274;135;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_irq;7824;30816;10642;152;0;0;1888;11559;2302;113;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_mem;7732;33561;10232;114;0;0;1113;11546;2595;96;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_notifier;7882;35116;11128;112;0;0;1439;15431;3922;105;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_object;7439;33793;10926;138;0;0;1286;11829;2519;96;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_sgdma;8440;33382;11057;119;0;0;1814;11755;2474;95;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_state;7663;34798;11252;118;0;0;1157;11610;2416;78;0;0;0;0
drivers/gpu/drm/nouveau/nouveau_ttm;7798;33258;10852;117;0;0;1690;12699;2349;113;0;0;0;0
drivers/gpu/drm/nouveau/nv04_crtc;7649;34976;10822;116;0;0;1840;10796;2502;78;0;0;0;0
drivers/gpu/drm/nouveau/nv04_cursor;7375;34159;11374;140;0;0;2091;10462;2408;87;0;0;0;0
drivers/gpu/drm/nouveau/nv04_dac;8161;33587;11402;124;0;0;2657;12902;3158;95;0;0;0;0
drivers/gpu/drm/nouveau/nv04_dfp;8214;34150;10634;124;0;0;1933;11119;2336;83;0;0;0;0
drivers/gpu/drm/nouveau/nv04_display;7931;32907;12412;136;0;0;1659;10909;2290;71;0;0;0;0
drivers/gpu/drm/nouveau/nv04_fb;7782;34019;10828;113;0;0;1476;10796;2092;91;0;0;0;0
drivers/gpu/drm/nouveau/nv04_fbcon;8198;35103;10696;152;0;0;2091;11792;2892;98;0;0;0;0
drivers/gpu/drm/nouveau/nv04_fifo;8135;32761;11185;127;0;0;1611;10540;2275;80;0;0;0;0
drivers/gpu/drm/nouveau/nv04_graph;8084;33919;11279;126;0;0;1347;11116;2309;81;0;0;0;0
drivers/gpu/drm/nouveau/nv04_instmem;7710;31783;10610;129;0;0;1675;12329;2815;113;0;0;0;0
drivers/gpu/drm/nouveau/nv04_mc;7528;34507;11368;125;0;0;1924;10189;2195;77;0;0;0;0
drivers/gpu/drm/nouveau/nv04_timer;7895;33271;11158;150;0;0;1194;10724;2393;73;0;0;0;0
drivers/gpu/drm/nouveau/nv04_tv;7368;35747;10692;143;0;0;1641;14147;3206;139;0;0;0;0
drivers/gpu/drm/nouveau/nv10_fb;7708;33801;10839;142;0;0;1155;10814;2125;83;0;0;0;0
drivers/gpu/drm/nouveau/nv10_fifo;7656;33298;10919;121;0;0;1335;11776;2297;168;0;0;0;0
drivers/gpu/drm/nouveau/nv10_graph;8459;35554;10631;127;0;0;1623;12355;2778;88;0;0;0;0
drivers/gpu/drm/nouveau/nv17_gpio;7822;32992;10928;131;0;0;1110;11274;2316;79;0;0;0;0
drivers/gpu/drm/nouveau/nv17_tv;7736;33977;11373;118;0;0;1274;11441;2455;82;0;0;0;0
drivers/gpu/drm/nouveau/nv17_tv_modes;6311;27051;9056;106;0;0;1669;11168;2547;96;0;0;1;1
drivers/gpu/drm/nouveau/nv20_graph;7756;34056;11132;121;0;0;1650;13050;3422;78;0;0;0;0
drivers/gpu/drm/nouveau/nv40_fb;7719;31672;11611;113;0;0;1194;10797;2468;95;0;0;0;0
drivers/gpu/drm/nouveau/nv40_fifo;8183;32184;10430;168;0;0;1218;11432;2357;104;0;0;0;0
drivers/gpu/drm/nouveau/nv40_graph;7856;32874;11058;134;0;0;1586;10968;2508;78;0;0;0;0
drivers/gpu/drm/nouveau/nv40_grctx;7616;33891;11331;117;0;0;2140;12783;2867;95;0;0;0;0
drivers/gpu/drm/nouveau/nv40_mc;7599;33750;10698;126;0;0;1245;11235;2371;88;0;0;0;0
drivers/gpu/drm/nouveau/nv50_crtc;7711;35577;11068;114;0;0;1078;11120;2389;93;0;0;0;0
drivers/gpu/drm/nouveau/nv50_cursor;7832;33567;11424;150;0;0;1669;12675;2940;119;0;0;0;0
drivers/gpu/drm/nouveau/nv50_dac;7537;34695;10805;117;0;0;1490;11519;2352;93;0;0;0;0
drivers/gpu/drm/nouveau/nv50_display;7715;32799;10777;135;0;0;1696;11766;2566;90;0;0;0;0
drivers/gpu/drm/nouveau/nv50_fbcon;7842;31280;11087;128;0;0;1832;13197;2872;95;0;0;0;0
drivers/gpu/drm/nouveau/nv50_fifo;7821;33304;10877;109;0;0;1272;11504;2282;75;0;0;0;0
drivers/gpu/drm/nouveau/nv50_graph;8589;33279;11085;191;0;0;1149;10913;2933;97;0;0;0;0
drivers/gpu/drm/nouveau/nv50_instmem;8201;32617;11256;114;0;0;1841;14034;2983;113;0;0;0;0
drivers/gpu/drm/nouveau/nv50_mc;7227;33782;10987;110;0;0;1558;10989;2625;90;0;0;0;0
drivers/gpu/drm/nouveau/nv50_sor;7667;33039;11086;159;0;0;1705;10994;2382;201;0;0;0;0
drivers/gpu/drm/r128/r128_cce;7774;31374;10642;125;0;0;1683;13051;2704;74;0;0;0;0
drivers/gpu/drm/r128/r128_drv;8557;33135;10420;116;0;0;1287;11231;2203;108;0;0;0;0
drivers/gpu/drm/r128/r128_irq;7648;33381;11091;112;0;0;970;10464;2350;131;0;0;0;0
drivers/gpu/drm/r128/r128_state;7489;35129;11241;145;0;0;1396;12347;2337;83;0;0;0;0
drivers/gpu/drm/radeon/atom;7313;27661;9291;142;0;0;1474;12727;3009;101;0;0;0;0
drivers/gpu/drm/radeon/atombios_crtc;8374;32906;10411;118;0;0;1577;11173;2304;82;0;0;0;0
drivers/gpu/drm/radeon/atombios_dp;7297;34966;10562;120;0;0;1110;11446;2267;155;0;0;0;0
drivers/gpu/drm/radeon/r300_cmdbuf;7446;33460;10399;110;0;0;1197;11270;2402;111;0;0;0;0
drivers/gpu/drm/radeon/r520;8062;33574;10723;112;0;0;1408;12303;2476;69;0;0;0;0
drivers/gpu/drm/radeon/r600;8136;33170;11241;138;0;0;2199;11399;2521;112;0;0;0;0
drivers/gpu/drm/radeon/r600_audio;7801;33763;10245;111;0;0;2115;10881;2364;78;0;0;0;0
drivers/gpu/drm/radeon/r600_blit;8125;34311;11008;116;0;0;1885;12787;2815;146;0;0;0;0
drivers/gpu/drm/radeon/r600_blit_kms;8072;34789;10838;144;0;0;1367;10925;2409;79;0;0;0;0
drivers/gpu/drm/radeon/r600_blit_shaders;1206;2369;508;24;0;0;771;1893;577;29;0;0;0;0
drivers/gpu/drm/radeon/r600_cp;7636;34665;9996;111;0;0;1064;11987;2395;97;0;0;0;0
drivers/gpu/drm/radeon/r600_cs;7174;32299;9965;110;0;0;1275;13250;2920;120;0;0;0;0
drivers/gpu/drm/radeon/r600_hdmi;8144;30656;10820;131;0;0;1211;11131;2447;76;0;0;0;0
drivers/gpu/drm/radeon/radeon_agp;6960;31989;10044;132;0;0;1535;10314;2244;75;0;0;0;0
drivers/gpu/drm/radeon/radeon_atombios;8102;31483;10077;116;0;0;1871;13217;2744;150;0;0;0;0
drivers/gpu/drm/radeon/radeon_benchmark;7155;30905;9822;100;0;0;1552;10427;2232;81;0;0;0;0
drivers/gpu/drm/radeon/radeon_bios;8669;32927;11219;120;0;0;1132;10983;2331;92;0;0;0;0
drivers/gpu/drm/radeon/radeon_clocks;10104;31213;10804;142;0;0;1403;12953;3746;109;0;0;0;0
drivers/gpu/drm/radeon/radeon_combios;9791;31369;11043;111;0;0;999;12574;2411;88;0;0;0;0
drivers/gpu/drm/radeon/radeon_connectors;11509;32319;10003;116;0;0;1476;10933;2576;84;0;0;0;0
drivers/gpu/drm/radeon/radeon_cp;7367;35007;11701;181;0;0;1358;16424;3354;158;0;0;0;0
drivers/gpu/drm/radeon/radeon_cs;7439;32243;12268;146;0;0;1044;10909;1980;75;0;0;0;0
drivers/gpu/drm/radeon/radeon_cursor;7707;34000;10431;115;0;0;1021;11380;2342;81;0;0;0;0
drivers/gpu/drm/radeon/radeon_device;7828;32945;11185;147;0;0;1154;11765;2361;79;0;0;0;0
drivers/gpu/drm/radeon/radeon_display;7734;32782;11198;169;0;0;1043;10942;2597;92;0;0;0;0
drivers/gpu/drm/radeon/radeon_drv;7430;34901;10579;102;0;0;1430;12189;2717;113;0;0;0;0
drivers/gpu/drm/radeon/radeon_encoders;7463;32784;11341;122;0;0;1546;11129;2371;73;0;0;0;0
drivers/gpu/drm/radeon/radeon_fb;6875;26914;10722;168;0;0;1337;10482;2261;91;0;0;0;0
drivers/gpu/drm/radeon/radeon_fence;8553;32824;11063;147;0;0;1791;12555;2903;105;0;0;0;0
drivers/gpu/drm/radeon/radeon_gart;7622;32365;10976;120;0;0;1040;10981;2225;78;0;0;0;0
drivers/gpu/drm/radeon/radeon_gem;7804;31866;10542;127;0;0;1520;10516;2276;82;0;0;0;0
drivers/gpu/drm/radeon/radeon_i2c;7941;32770;10725;126;0;0;1224;13955;2832;94;0;0;0;0
drivers/gpu/drm/radeon/radeon_irq;7792;32465;10297;171;0;0;963;10842;2276;88;0;0;0;0
drivers/gpu/drm/radeon/radeon_irq_kms;7835;32903;10771;138;0;0;1702;10793;2449;88;0;0;0;0
drivers/gpu/drm/radeon/radeon_kms;8434;31479;10725;130;0;0;1561;12044;3046;121;0;0;0;0
drivers/gpu/drm/radeon/radeon_legacy_crtc;8132;33520;10919;152;0;0;1379;11581;2627;90;0;0;0;0
drivers/gpu/drm/radeon/radeon_legacy_encoders;7905;32859;10958;152;0;0;1592;11628;2379;80;0;0;0;0
drivers/gpu/drm/radeon/radeon_legacy_tv;7635;31611;10734;108;0;0;1033;11157;2258;77;0;0;0;0
drivers/gpu/drm/radeon/radeon_mem;8222;32366;10866;144;0;0;1332;12490;2542;87;0;0;0;0
drivers/gpu/drm/radeon/radeon_object;7908;32791;10872;170;0;0;1638;10558;2239;82;0;0;0;0
drivers/gpu/drm/radeon/radeon_pm;7655;33543;10340;111;0;0;1088;11325;2179;76;0;0;0;0
drivers/gpu/drm/radeon/radeon_ring;8209;33210;11126;139;0;0;1197;13554;2749;85;0;0;0;0
drivers/gpu/drm/radeon/radeon_state;7774;32910;10786;155;0;0;1383;12672;2758;75;0;0;0;0
drivers/gpu/drm/radeon/radeon_test;8366;31642;11850;139;0;0;1719;10292;2483;86;0;0;0;0
drivers/gpu/drm/radeon/radeon_ttm;8194;37047;13469;119;0;0;1284;13046;3157;95;0;0;0;0
drivers/gpu/drm/radeon/rs400;7368;31812;11288;119;0;0;1028;10968;2383;92;0;0;0;0
drivers/gpu/drm/radeon/rs690;8159;33363;10290;122;0;0;1212;11886;2362;81;0;0;0;0
drivers/gpu/drm/radeon/rv770;8095;33484;10532;114;0;0;1341;10975;2510;96;0;0;0;0
drivers/gpu/drm/savage/savage_bci;7914;32017;10396;135;0;0;1660;12749;2855;106;0;0;0;0
drivers/gpu/drm/savage/savage_drv;7563;32118;10688;151;0;0;1712;10079;2251;103;0;0;0;0
drivers/gpu/drm/savage/savage_state;7400;31254;11335;118;0;0;1079;11062;2447;83;0;0;0;0
drivers/gpu/drm/sis/sis_drv;7687;32473;10988;144;0;0;2020;11501;3144;119;0;0;0;0
drivers/gpu/drm/sis/sis_mm;8266;31290;10705;113;0;0;918;10790;2392;86;0;0;0;0
drivers/gpu/drm/tdfx/tdfx_drv;7881;30727;10692;131;0;0;950;10669;2189;143;0;0;0;0
drivers/gpu/drm/ttm/ttm_agp_backend;6003;25416;11513;183;0;0;1083;10024;2287;283;0;0;0;0
drivers/gpu/drm/ttm/ttm_bo;6516;26375;11495;125;0;0;1295;8684;2059;136;0;0;0;0
drivers/gpu/drm/ttm/ttm_bo_util;7322;28937;12066;306;0;0;939;8565;1814;97;0;0;0;0
drivers/gpu/drm/ttm/ttm_bo_vm;6113;24326;12036;138;0;0;942;8122;1738;161;0;0;0;0
drivers/gpu/drm/ttm/ttm_execbuf_util;6312;25422;10800;140;0;0;1092;10075;2397;169;0;0;0;0
drivers/gpu/drm/ttm/ttm_global;5148;18185;8401;117;0;0;911;6416;1390;124;0;0;0;0
drivers/gpu/drm/ttm/ttm_lock;4902;17692;11053;117;0;0;983;8216;1841;156;0;0;9;0
drivers/gpu/drm/ttm/ttm_memory;4681;17982;10813;97;0;0;1279;9733;2193;165;0;0;9;0
drivers/gpu/drm/ttm/ttm_module;5267;18709;7441;92;0;0;945;7260;1715;92;0;0;0;0
drivers/gpu/drm/ttm/ttm_object;4591;17662;11237;124;0;0;978;7439;1667;202;0;0;9;0
drivers/gpu/drm/ttm/ttm_tt;6073;20748;9255;99;0;0;998;9527;2217;83;0;0;0;0
drivers/gpu/drm/via/via_dma;8060;32072;10639;121;0;0;1230;12341;2560;125;0;0;0;0
drivers/gpu/drm/via/via_dmablit;7229;32368;10340;131;0;0;1424;10468;2309;87;0;0;0;0
drivers/gpu/drm/via/via_drv;7359;32078;10326;138;0;0;1320;10454;2151;115;0;0;0;0
drivers/gpu/drm/via/via_irq;7548;31368;10274;168;0;0;1496;11602;3126;75;0;0;0;0
drivers/gpu/drm/via/via_map;7646;32247;11287;123;0;0;1099;10437;2180;97;0;0;0;0
drivers/gpu/drm/via/via_mm;7124;32740;10809;126;0;0;1047;10348;2242;74;0;0;0;0
drivers/gpu/drm/via/via_verifier;8081;32783;10558;114;0;0;1037;10798;2189;86;0;0;0;0
drivers/gpu/drm/via/via_video;7508;31441;10846;151;0;0;1535;11819;3267;126;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_buffer;8341;34072;11118;113;0;0;949;10673;2226;151;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_drv;7452;33856;11946;138;0;0;1462;11012;2283;111;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_execbuf;8036;35974;11577;123;0;0;1269;13200;2912;117;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_fb;7700;31543;11547;112;0;0;1341;10512;2462;89;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_fifo;7511;35671;11827;358;0;0;1282;11042;2150;69;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_gmr;7249;35448;11532;108;0;0;987;10786;2253;84;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_ioctl;7920;34019;12016;118;0;0;1668;12139;2911;194;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_irq;8359;32272;11566;112;0;0;1287;11030;2907;86;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_kms;7284;31416;11050;107;0;0;1188;11076;2368;115;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_ldu;7528;32787;11080;108;0;0;1165;13073;2930;103;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_overlay;7327;33813;11184;133;0;0;1514;10582;2214;71;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_resource;7540;37092;11591;144;0;0;1387;10826;2331;134;0;0;0;0
drivers/gpu/drm/vmwgfx/vmwgfx_ttm_glue;7607;32932;11211;119;0;0;1547;12931;2347;127;0;0;0;0
drivers/gpu/vga/vgaarb;5622;23112;10106;262;0;0;1066;9709;1994;110;0;0;0;0
drivers/hid/hid-a4tech;5213;18699;7990;161;0;0;941;7018;1698;83;0;0;0;0
drivers/hid/hid-apple;6075;22210;8164;131;0;0;1249;9846;2247;88;0;0;0;0
drivers/hid/hid-belkin;5208;17863;7677;92;0;0;950;7338;1694;152;0;0;0;0
drivers/hid/hid-cherry;5236;18052;7914;74;0;0;984;6986;1700;74;0;0;0;0
drivers/hid/hid-chicony;5218;18764;7650;103;0;0;969;7569;1641;82;0;0;0;0
drivers/hid/hid-core;4834;18212;8030;114;0;0;915;9400;1963;101;0;0;1;1
drivers/hid/hid-cypress;5827;18336;8226;80;0;0;1152;9036;2063;239;0;0;0;0
drivers/hid/hid-debug;4857;17491;7873;78;0;0;1002;8566;1808;87;0;0;0;0
drivers/hid/hid-drff;6400;22099;8341;152;0;0;949;8595;1919;77;0;0;0;0
drivers/hid/hid-ezkey;5348;17521;8054;77;0;0;1219;8805;1964;89;0;0;0;0
drivers/hid/hid-gaff;6298;22005;7939;104;0;0;935;8436;1863;68;0;0;0;0
drivers/hid/hid-gyration;4886;18105;7773;110;0;0;998;7254;1663;74;0;0;0;0
drivers/hid/hid-input;5061;18545;9197;82;0;0;1244;9075;2246;70;0;0;0;0
drivers/hid/hid-kensington;5208;18497;7837;78;0;0;914;7575;1640;112;0;0;0;0
drivers/hid/hid-kye;5055;18278;7734;82;0;0;1306;6796;1829;64;0;0;0;0
drivers/hid/hid-lg;5340;18017;7958;89;0;0;997;9024;1979;131;0;0;0;0
drivers/hid/hid-lg2ff;6009;21510;9208;90;0;0;965;8380;1863;75;0;0;0;0
drivers/hid/hid-lgff;5871;21195;8069;105;0;0;1033;8782;1861;68;0;0;0;0
drivers/hid/hid-microsoft;5359;17614;7546;104;0;0;1254;8334;1978;76;0;0;0;0
drivers/hid/hid-monterey;5432;17499;7996;88;0;0;952;7565;1615;75;0;0;0;0
drivers/hid/hid-ntrig;5107;18898;8008;98;0;0;995;7480;1794;141;0;0;0;0
drivers/hid/hid-petalynx;5405;19595;7859;98;0;0;1320;8906;2102;129;0;0;0;0
drivers/hid/hid-pl;6078;22140;9027;94;0;0;998;8343;2050;65;0;0;0;0
drivers/hid/hid-samsung;5468;17967;7610;129;0;0;999;7186;1919;84;0;0;0;0
drivers/hid/hid-sjoy;5877;21341;9296;102;0;0;1334;10269;2288;82;0;0;0;0
drivers/hid/hid-sony;6219;21973;8138;95;0;0;1015;8566;1903;76;0;0;0;0
drivers/hid/hid-sunplus;5064;17391;7693;89;0;0;904;7184;1524;64;0;0;0;0
drivers/hid/hid-tmff;6893;22604;9215;144;0;0;942;8463;2043;62;0;0;0;0
drivers/hid/hid-topseed;5258;18746;7623;75;0;0;890;7315;1706;128;0;0;0;0
drivers/hid/hid-twinhan;5294;18707;7552;88;0;0;1111;8801;2092;79;0;0;0;0
drivers/hid/hid-wacom;5201;18088;7622;123;0;0;1419;7291;1581;63;0;0;0;0
drivers/hid/hid-zpff;6053;22429;8365;322;0;0;1075;8485;1934;74;0;0;0;0
drivers/hid/hidraw;5696;18323;8415;88;0;0;1575;9581;2501;144;0;0;0;0
drivers/hid/usbhid/hid-core;5925;24449;11216;130;0;0;1033;9777;2208;103;0;0;0;0
drivers/hid/usbhid/hid-pidff;5723;22401;10089;176;0;0;1000;8828;2015;72;0;0;0;0
drivers/hid/usbhid/hid-quirks;4991;18450;8980;86;0;0;1075;9116;2095;85;0;0;0;0
drivers/hid/usbhid/hiddev;5089;18831;7785;400;0;0;1360;8682;2150;85;0;0;1;1
drivers/hid/usbhid/usbkbd;6186;23051;10753;374;0;0;1051;8521;1923;175;0;0;0;0
drivers/hid/usbhid/usbmouse;6215;22597;10198;498;0;0;1645;10159;2182;109;0;0;0;0
drivers/hwmon/abituguru;5175;19568;8458;87;0;0;1362;7774;1966;80;0;0;0;0
drivers/hwmon/abituguru3;5148;17588;7787;104;0;0;984;7312;1697;140;0;0;0;0
drivers/hwmon/ad7414;5439;18944;7551;81;0;0;1129;9141;1981;182;0;0;0;0
drivers/hwmon/ad7418;5079;18862;7957;222;0;0;1457;6867;1707;76;0;0;0;0
drivers/hwmon/adcxx;5185;17309;7992;80;0;0;991;6593;1505;170;0;0;0;0
drivers/hwmon/adm1021;5076;18373;8087;74;0;0;917;7574;1727;117;0;0;0;0
drivers/hwmon/adm1025;5407;18934;7803;87;0;0;890;7639;1859;147;0;0;0;0
drivers/hwmon/adm1026;5403;19465;8318;82;0;0;1209;9587;2149;132;0;0;0;0
drivers/hwmon/adm1029;5561;18958;7876;86;0;0;894;7735;1662;90;0;0;0;0
drivers/hwmon/adm1031;5294;18968;7741;89;0;0;1045;7660;1776;131;0;0;0;0
drivers/hwmon/adm9240;5266;18359;8411;104;0;0;1271;9430;2201;79;0;0;0;0
drivers/hwmon/ads7828;5025;18688;7989;98;0;0;973;7508;1744;125;0;0;0;0
drivers/hwmon/adt7462;5411;18956;8034;86;0;0;1421;7567;1748;112;0;0;0;0
drivers/hwmon/adt7470;5414;18587;7916;85;0;0;1615;9122;2053;70;0;0;0;0
drivers/hwmon/adt7473;4999;19165;8174;98;0;0;923;7551;1646;105;0;0;0;0
drivers/hwmon/adt7475;5368;18579;8632;101;0;0;966;7766;1829;69;0;0;0;0
drivers/hwmon/amc6821;5349;19080;8176;80;0;0;1215;9279;2172;85;0;0;0;0
drivers/hwmon/applesmc;5748;18410;8005;89;0;0;922;7805;1654;88;0;0;0;0
